date,employee_title,location,review_title,Review,rating_overall,rating_balance,rating_benefits,rating_job_security,rating_management,rating_culture
" December 21, 2019",MEP Electrical Design Engineer," Portland, OR ",Very depressive chaotic environment.,"Sims to be a good company for the first glance. Unfortunately in Portland office, I met strong opposition to racial belonging, put it with other words a
Racism. There is little to do for Russians in this company unless they want to be miserable.",1.0,2,3,1,1,1
" December 21, 2019",Operator - Water Distribution, Water Distribution (Former Employee) ,It is what you make it,"I don’t know much how Jacobs, I was there when it was CH2M. It was a struggle to juggle your clients interests and the companies interests. I worked for the public works/operations side and I noticed early on that there was a disconnect between the company and the client.",3.0,3,3,3,3,3
" July 17, 2020",Architectural Designer," Cincinnati, OH ","interesting place, fast pace enviroment, bad work load management","Large company, impersonal, difficult to advance career-wise. Good pay while they have projects, but they lose you as soon as work dries out - no regrets on management part.",4.0,1,4,2,3,3
" December 21, 2019",Loader/Packaging Operator," Sugar Land, TX ",Fast paced,"Hot and cold climates. Fast paced job. Detailed work. Cant be complacent. Have to stay focused. Your dealing with chemicals that are flammable, toxic and corrosive.",3.0,2,2,2,2,2
" December 21, 2019",Director of Project Accounting- Downstream and Mexico, Downstream and Mexico (Former Employee) ,Work life balance and good compensation,"Good company to work for. Allows for an excellent work-life balance. With few exceptions, working overtime is not common. Compensation is higher than in other companies and industries.",4.0,4,4,3,3,3
" December 21, 2019",INDUSTRIAL ELECTRICIAN," Kingsport, TN ",Hours,It’s a decent company to work for.get overtime and a good schedule.it is a little bit of a far drive from home is the one bad thing about it.the lack of security is a negative and the insurance isn’t that good,3.0,3,3,3,3,3
" December 21, 2019",Pipefitter Helper," Goose Creek, SC ",Good company to work for,I've learned alot about my trade at Jacobs. They taught me how to be efficient in my trade and how to adapt to any environment. I stayed with the company for a while and learn important skills while there.,4.0,5,5,5,5,5
" December 20, 2019",Project Manager," Houston, TX ",Not a good experience,It's a typical large company that says all the right things and then lays you off with no notice. Saw no effort from anyone within the company at a higher level than the local office.,3.0,4,3,2,4,4
" December 20, 2019",Welder/Fitter/Fabricator," Lead, SD ",Great job,Fun place to work and great people to work with it was one of the best jobs I have had and the owner was great to work for always have work to do and always paid on time,5.0,4,4,4,5,5
" December 19, 2019",Crash Safety Test Technician," Dearborn, MI ",It was nice working with ford,Management was always changing and picked favorites. Never really felt secure with the job and always reported to ford bosses. You work along side ford employees who make you do all the annoying work and majority of the work while they make 2x more than you for the same job titles.,3.0,4,3,2,1,4
" December 17, 2019",SOC ANALYST," Baltimore, MD ","Productive, forward-thinking company","At the time I was employed at Jacobs, the salary and benefits were very competitive. I really wanted to stay there but simply could not overcome some of the personal relationship issues with some of my superiors. I have heard that others have had much smoother experiences. I wish I could say the same. I even tried to return, but was rebuffed by the same manager that did not investigate my initial concerns. I still believe that Jacobs is a great place to work.",5.0,5,5,4,3,3
" December 17, 2019",Document Control Clerk/Project Control," San Juan, PR ",Travel Oportunity,"This company was where I had the opportunity to travel and work in a different cultural environment than the ""American"", and this is one of the things I liked the most since I could learn and meet other people.",4.0,4,4,4,4,4
" December 16, 2019",Plateau Remediation Contract (PRC)," Richland, WA ",Great work group,enjoy my work group more than any other workgroup in previous work history. great group of people willing to help each other and support the needs of the Project.,4.0,4,4,3,4,4
" December 16, 2019",Intelligence Systems Analyst - Principal, Principal (Current Employee) ,JITC has some good people,"I am allowed to be an adult and work my 8 hours. I am not monitored on my comings and goings.
Jacobs is big on safety and requires their employees to provide so many safety suggestions a month.",4.0,0,0,0,0,0
" December 14, 2019",Project Manager," Portland, OR ",Great Work Environment,"My experience so far has been very positive. The work is rewarding and the company goes above and beyond in welcoming diversity in the workplace. We have an excellent and talented team of professionals who care about providing the best service possible to our clients. The leadership is generally good, but at times, personalities tend to clash. Overall, I think it's a great place to work with a generally positive working environment.",4.0,3,5,4,4,4
" December 13, 2019",Senior I/E Control Systems Designer," Martinez, CA ",bad place to work,"Hostile Place, people are terrible, not team players, backstabbers, malicious, management was bad, a terrible environment, Human Resources not helpful.",1.0,1,1,1,1,1
" December 12, 2019",Validation Specialist," Cincinnati, OH ",nice work partners,"Nice work load with good peers and good professional environment. Learn new technologies, Good management the hear your necessities. Good organized.Good work culture very professionals",4.0,5,4,4,4,4
" December 12, 2019",pipe fitter nccer plus," Kingsport, TN ",placed sucked did not have a clean place to sit and eat had formans that did not know the work general forman the same and superentent was lost,if your not kin your not in !! or if your parents work for eastman you do no wrong !! or dad uncle brother or best friend works in management your are a super fitter .,1.0,1,1,1,1,1
" December 11, 2019",BUDGET ANALYST," Belcamp, MD ",Great place to work,Great place to work . Love the culture and benefits received from this place. Location is great and the company really looks and cares after their employees.,4.0,4,4,4,4,4
" December 10, 2019",Millwright," Decatur, IL ",Great work place,Great people awsome benifits wish i still work there i learned to work more with my hands thsn any other job. All of my previous training really started to shine and im proud of how i handled every task presented to me. Not only did the employ me they gave me the opportunity to grow as a individual and a worker.,5.0,5,5,5,5,5
" December 9, 2019",Sr. Lead Mechanical Engineer | Project Manager (COP)," Houston, TX ",Bad Management,"Management has no clue how to manage people or resources.
The 4 -10 work week is the best.
Too much paper work for small projects. Projects are over analyzed by engineers with no field experience.",1.0,1,2,1,1,1
" December 9, 2019",Regional Administrator," North Kingstown, RI ",Working for Jacobs,The Company in a whole did not offer exceptional benefits but was not bad to work for. I worked for a specific government contract that the company had won.,3.0,4,2,2,2,2
" December 7, 2019",Process Engineer V," Marathon, Martinez ",The assignment was interesting working with the PHA Group.,It was a pleasure and additional experiences acquired during my short stay with Jacobs/WorleyParsons. The refinery assignment was near my place of residence.,4.0,4,4,4,4,4
" July 17, 2020",Architectural Designer," Cincinnati, OH ","interesting place, fast pace enviroment, bad work load management","Large company, impersonal, difficult to advance career-wise. Good pay while they have projects, but they lose you as soon as work dries out - no regrets on management part.",4.0,1,4,2,3,3
" December 6, 2019",Supported the Project Management," Anchorage, AK ",aa,"It was a good place to work. When you are dealing with oil and gas, it is good when the oil prices are high. When the oil prices are low, they lay people off quickly.",3.0,3,3,3,3,3
" December 6, 2019",Milwright," Decatur, IL ",All in all not the healthiest environment,"My review of working at Jacob's would be that need to Improve on management, expectations, and training. I feel that they lacked in training because their basically was none they just expected you know how to do everything from the start and were upset when you asked questions. Their management lacked because there was poor communication between them and they treated their employees poorly.",2.0,2,2,2,1,1
" December 5, 2019",Mechanical Engineering Technician," Hampton, VA ",Great place to work with great people,Working for Jacobs especially at the 14x22 wind tunnel is a fun and very professional place to be at. Management as well as coworkers are all very responsible and hard working.,5.0,5,5,5,5,5
" December 5, 2019",Millwright," Decatur, IL ",Great,"Company is great to work for, offers A lot of overtime and has excellent benefits and bonuses. Excellent safety training and programs are offered. Multiple Locations.",5.0,5,5,5,5,5
" December 3, 2019",Industrial Electrical Helper," Morenci, AZ ",Great company,Great company to work for. They treat everyone with respect. I thoroughly enjoyed working for Jacobs Electric. They were very understanding when employees needed off for Dr or sicknesz,5.0,5,5,5,5,5
" December 3, 2019",Senior Open Source Intel Analyst," Alexandria, VA ",Good place to work,"The job location is close to home, which is ideal. My Jacobs manager is very thorough and helpful. Work culture is subject to the work culture of the client.",4.0,4,4,4,4,3
" December 3, 2019",Senior Software Test Engineer," Fort Walton Beach, FL ",Great people,Great people and program. Flexible work schedule. Very supportive of furthering education and training. Great location near the beach. Thankfully not near high traffic areas,4.0,4,4,3,4,4
" December 2, 2019",PROJECT MANAGER/RADIO TEST FACILITY TASK LEAD," Fort Huachuca, AZ ",Great Company Bad Location,"I love my job with Jacobs, and if this job was located by a city I would stay. Fort Huachuca is a hard pill to swallow. That is the nature of government contracting though. I personally have a great manager and a good team who works for me. I know that isn't the case for other areas of the facility I work at though.",4.0,4,5,3,3,4
" November 29, 2019",Administrative Assistant, California ,None,"Jacobs is a decent company. They offer engineering and construction services.

They have offices throughout the United States, as well as the World.",4.0,3,2,2,2,3
" November 29, 2019",Project Controls Professional 5," Boise, ID ",They pay well.,"I was a teleworker for my last year with the company, working from my home. That part was the best. In order for me to continue my career, I needed to be retrained, because my primary skill was in less demand after Jacobs purchased CH2M. During that retraining year, I had to constantly advertise my availability in order to be given work. My manager did what she could, but in the end, I was let go. I primarily think the layoff was due to my being a 30 year veteran, and so expensive. It was not age discrimination, but it certainly felt like wage discrimination.",3.0,4,5,3,4,2
" November 29, 2019",Traffic Engineer," Orlando, FL ",Hate working there,"Its such a political place where there is race preference. If you family works there then it is very easy for you. But when you are a qualified individual, people under you make working miserable because they have reach to the top.",1.0,1,1,1,1,1
" November 29, 2019",Piping Designer," Louisville, KY ",Professional work environment,"Professional place to work, allowed you to be part of a team. Gives you opportunity to show your abilities on a daily basis. Gives you the chance to progress in your career.",4.0,4,4,3,3,3
" November 27, 2019",Sr. Expeditor/Team Lead, Houston/Denver ,The employee made things fun on special days & holidays,I was part of the employee club and we scheduled cool stuff to do for our company employees on many occasions in the lobby. We would give goodie bags out some mornings when people arrived to work!,4.0,5,4,3,2,5
" November 26, 2019",Mechanical pipung Designer," Martinez, CA ",Its alright to work at Jacobs,"Its akright Take it easy work at Jacobs if
Youdont have better option.
i experience that Management do not really recognized talent. It is very political.",2.0,2,3,1,1,1
" November 26, 2019",Safety attendant," Baton Rouge, LA ",Nice place to work,"Decent people to work for , the people in the office are nothing like the people in the field , Low paying but it pays the bills .. I’ve worked for them on and off for 3 years and I’ll work for them anytime I’m needed",5.0,4,1,2,3,4
" November 25, 2019",Senior Contracts Administrator," Houston, TX ",Challenging without being overwhelming,Enjoyed working at Jacobs as a Subcontracts Administrator. At the center of activity. Interacted with so many departments and levels from upper management to project controls to accounting to HSE (Safety) to Legal to the client (Petro Chem companies) to the subcontractors. Seldom dull. Learn from everyone.,4.0,4,4,4,4,4
" November 24, 2019",INDUSTRIAL TECHNICIAN," Pasadena, TX ",Good,"Project manager I worked for at Jacobs was the best boss I'd ever worked for, pay was great, schedule was the best. Communication with corporate could use some improvements.",4.0,0,0,0,0,0
" November 23, 2019",Program Manager," Ridgecrest, CA ",Receptive to new ideas with growth available to progressive management styles,"A great company, with great opportunities that is undergoing significant change in its' many markets. Jacobs rewards hard work and is focused on safety and customer service excellence.",4.0,4,4,3,4,4
" November 22, 2019",Precision Millwright/Lead," Chocolate Bayou, TX ",nice project minus rainout,"project was nice, i stayed as long as i could but the rainouts were to frequent to make a living. some weeks we would get as little as 24 hours or so. that isnt enough to stay working away from home. the company was great however.",5.0,5,5,5,5,5
" November 21, 2019",SENIOR CYBER ENGINEER, California ,Not very nible...,"Leveraging technology was scary for senior leadership. Fear of evolving or adapting to current technical advances keeps talent from remaining relevant, thus they find leadership that will exploit their desire to use cutting edge concepts.",3.0,4,4,3,2,3
" July 17, 2020",Architectural Designer," Cincinnati, OH ","interesting place, fast pace enviroment, bad work load management","Large company, impersonal, difficult to advance career-wise. Good pay while they have projects, but they lose you as soon as work dries out - no regrets on management part.",4.0,1,4,2,3,3
" November 19, 2019",Planning & Project Controls Senior Admin," Denver, CO; Olympia, WA; Yakima, Wa; Honolulu, HI ","Challenging, Rewarding and Frustrating","Challenging work, rewarding financially, but ultimately frustrating in that I had no visibility at Denver office in project controls to be able to stay with Jacobs, and still be with my family.",4.0,1,5,3,3,3
" November 19, 2019",VP Operations / Executive Project Director, Various Domestic and International ,Generally a decent place to work,"After 5+ years, I was laid off after returning from a very difficult international assignment and was told, ‘we think it’s time for you to hang it up!’ In my opinion, I was treated in a pretty shabby fashion Enjoyed the people but didn’t like the outcome",4.0,3,4,1,3,3
" November 19, 2019",Funding Quality Assurance and Compliance Lead," New Orleans, LA 70112 ",Large Company with Many Possibilities,Jacobs is large enough to have many opportunities for someone who is interested in learning a great deal. I would definitely encourage individuals to apply and become a part of a great organization.,4.0,4,4,4,4,4
" November 19, 2019",Engine prep," Dearborn, MI ",Good Experiance,I was treated fairly and provided tools and help when ever it was needed. Top priority is safety. Hard work is noticed and rewarded. Good benefits and bonuses,4.0,0,0,0,0,0
" November 19, 2019",Combo Welder," Donaldsonville, LA ",Very good company,Love working maintenance with Jacobs/worley. They are a very relaxed company nobody rides your back or bird dogs. It's not rushed at all and breaks as you need them.,4.0,3,4,5,4,4
" November 18, 2019",Millwright," Chocolate Bayou, TX ",They took care of their employees,"Great work ethic, good place to be employed. Not much else to say. This is a place you can put your skills to the test, and learn a few more if you apply yourself.",4.0,0,0,0,0,0
" November 17, 2019",Janitor," Tampa, FL ",I've said enough,"As a Government contractor, you are totaly unprotected by any laws governing the workplace...The ""least cost vendor"" wins the contract and then makes up the difference by pocketing your hard earned salary and benefits. Being a government contractor should not be a long term career choice for the above multiple reasons.",1.0,1,1,1,1,1
" November 15, 2019",Process/Piping Designer," Chandler, AZ ",Productive and Fun with Like Minded People,Had a great manager that would bend over backwards to help out. Had a great group of coworkers. Workplace was going downhill before I got let go. No communication between disciplines. Upper management did not seem up the task that needed to be done.,4.0,5,4,2,4,3
" November 15, 2019",Sr. I&C Engineer," Denver, CO ",High turnover. Rate 3 out of 5 overall. Some pros and cons.,Capable of producing good engineering product. Rather high stress. Someone looking over your shoulder constantly. Did not like office environment for engineers. Old fashioned office environment like secretarial pool. Management varies considerably.,4.0,3,4,3,3,3
" November 15, 2019",WASTEWATER OPERATOR IN TRANING," Fort Irwin, CA ",I enjoyed working at Jacobs,I enjoyed working at Jacobs I really wanted to stay on but management could no longer afford my position. Really kind and pleasant staff to work with!,5.0,5,5,1,5,5
" November 13, 2019",Emission Test Technician," Allen Park, MI ",It was nice to work there,It was a great experience learn alot also love the benefits as well as how they wanted you to advance while working safe and really learning your assignments.,5.0,5,4,5,5,4
" November 13, 2019",SENIOR ENGINEER," Richland, WA ","Interesting work, difficult work location.","Hardest part of job was job location. D&D tasks were interesting at times.
There was a lot of down time (lack of work especially towards end of my assignment.",3.0,3,3,3,3,3
" November 13, 2019",Program manager / Discipline Director / Project manager," Dallas, TX ",Good place to work,"It a generally a good place to work, but I would not recommend developing Architect and designers, it's not a place to develop your craft. company leadership has a strong and clear direction for the company, office-level management does not.",3.0,2,4,3,3,3
" November 13, 2019","Vice President, Global Field Technical Services"," Greenville, SC ",Excellent work environment,"You are presented with a great work environment, safety ""Beyond Zero"" Culture, and a platform to execute your work flawlessly everyday. Management understands workplace challenges and/ or associated risk and implements mitigation plans in a timely manner. A lot of effort is put into session planning, employee training that ultimately helps every employee meet their career goals etc. Absolutely The BEST Company that I have ever worked for and I am honored to say that I worked for Jacobs for five years.",5.0,5,5,5,5,5
" November 12, 2019",Wastewater Laboratory Analyst II," Farmington, NM ",Interesting and educational job,I enjoyed working at the wastewater plant lab. My job tasks were interesting and I learned a great deal about the wastewater treatment process. The most difficult part of the job was the smell! Lol,4.0,4,4,4,4,4
" November 12, 2019",Project Information Management Program Manager," Houston, TX ",Good place to work,Aside from higher management issues Jacobs is a good place. My co-workers were excellent and made the job fun. Most were willing to teach things in their area of expertise to anyone who wanted to learn.,3.0,4,4,2,3,4
" November 12, 2019",Principal/Southeast Business Development Director," Atlanta, GA ",solid company,"A typical work day consists of multiple meetings to discuss strategy with higher ups. meetings included agendas that focused on budgets, schedules and client satisfaction.",4.0,4,3,3,3,3
" November 12, 2019",Surveyor Helper," Morenci, AZ ",Good company,I was working for Jacobs back in 2011-2014 in morenci az. They paid good and took care of there people. My son was sick in the hospital for 3 months and I had to take days off and they helped out by giving me days off.,5.0,5,5,5,4,5
" November 12, 2019",Computer Operators," Webster, TX ",Promotions were plenty,"Promotions were plentiful starting at entry level creating one page cover for each data entry document, then to data entry, then to receiving all documents and dispersing assignments for others to proof and enter data into specific sites. Fast forward to tech meetings and conferences coordinator.",5.0,4,4,5,4,5
" November 12, 2019",Field Tire Repair Technician," Prudhoe Bay, AK ",Great Experience,"I loved working on the slope. The only downfall was I wanted to stay longer than allowed, but other than that the company's culture was fantastic. I'd do it again.",5.0,4,5,5,5,5
" July 17, 2020",Architectural Designer," Cincinnati, OH ","interesting place, fast pace enviroment, bad work load management","Large company, impersonal, difficult to advance career-wise. Good pay while they have projects, but they lose you as soon as work dries out - no regrets on management part.",4.0,1,4,2,3,3
" November 11, 2019",Task area leader, Arizona ,Excellent,Great company to work for. Great work culture management always trying to make your skills more marketable. Management always attempt to keep employees cross trained,5.0,5,5,5,5,5
" November 11, 2019",Pipefitter," Baytown, TX ",A great place to work at,This is a very good company to work for it’s like a family orientated place and Safety is the number one priority Jacobs is a very good company And organize please to get the job done they are very team playing company,5.0,5,5,5,5,5
" November 11, 2019",Risk management assistant," Houston, TX ",employees eager to work towards the same goal. great working atmosphere.,"on any given day. My responsibilities could range between;

> screening and directing calls
> creating spreadsheets using microsoft excel
> filing
> running errands
> assisting in daily function for primary risk manager",4.0,4,4,4,4,4
" November 10, 2019",Advanced Facilities Manufacturing Intern," Boston, MA ",Fantastic Work Environment,"Besides the usual engineering tasks, the office was a great place to work with company events for getting to know coworkers about once a week. A great downtown location in Boston a block away from the Orange Line and Green Line, as well as nearby bike parking. Everyone at the job was willing to help if I didn't know something.",5.0,5,4,5,5,5
" November 8, 2019",Geologist 2," Tempe, AZ ",What I learned,"As an environmental geologist who works in the field mostly but has to be in the office in between field events, I did enjoy parts of this job, but there were also some parts that I hated. I loved working in the field and working on different projects, but when it came time to come back to the office to work, the Tempe office's atmosphere was awful. There was way too much drama which was not positive at all.",4.0,2,5,3,2,4
" November 8, 2019",Systems Architect," Tampa, FL ",Great company,Probably one of the best companies I’ve ever worked for. Benefits are fantastic. Work environment is 100% based on individual performance. Do your job and nobody micromanages you. You are reviewed on your performance.,5.0,0,0,0,0,0
" November 8, 2019",Information System Security Engineer," China Lake, CA ","Yes, I would go back, in fact I did.","Worked first for Jacobs in Ridgecrest, Ca from 2005-2012. I left the state and came back and started with them again in 2015. The only reason, I am still not with them, is that I went from a contractor to civilian. I was always impressed with the HR staff at our local office, as well as the supervisors that managed the STEM/RDTE employees. They always took the employees' best interest to heart.",4.0,4,3,3,4,4
" November 7, 2019",EEC/Engine Operator," Dearborn, MI ",Great Stepping Stone,"Jacobs helped me gain necessary skills needed to move forward. While I would have liked to have stayed with the company, moving up can be difficult. But overall, they provide great training and give great opportunities to work with impressive companies.",3.0,3,2,2,2,3
" November 7, 2019",Program Manager," Denver, CO ",Typical job shop,"You will be laid off so that executives can make their quarterly bonuses, or if your project is completed or if any type acquisition occurs and the culture is very, very corporate, lots of PC games and clicks so be careful!",1.0,1,2,1,1,1
" November 6, 2019",Technical Assistant," Lincoln, MA ",good company,"I was a contractor
Worked for a project at Hanscom AFB.
It was a good company to work for.
But the company lost the contract
I did not leave by choice.",4.0,4,4,4,4,4
" November 5, 2019",Oracle R12.2.6 (Cloud) ERP  Trainer," Denver, CO and Krakow, Poland ",Jacobs Short-Term Contract,"Mad-cap, insane-paced, fun contract. In and out quickly, including an overseas trip. Folks friendly and hard-working, knowledgeable. I would gladly work with them again.",5.0,5,5,5,5,5
" November 4, 2019",Electrician," Decatur, IL ",Great company,Very fair company and great benefits and wages! The people that worked there were very helpful and ok ! The managers were very stern on all regulations with the option of firing was their first option !,4.0,4,4,4,3,4
" November 4, 2019",System Administrator," Fort Huachuca, AZ ",It'll kill my career,"I would be honest and open about my experience, but I think it would kill my career.
The site wants more, but I can only say that my tenure was short and they caused me damage in following positions.,",1.0,2,3,1,1,2
" November 4, 2019",Sr. Talent Acquisition Consultant (Sourcer)," Washington, DC ",Great Company,The hiring managers and talent acquisition staff are some of the best I have worked with. The staffing and recruitment process was seamless from inception to hire.,5.0,5,5,3,5,5
" November 4, 2019",Driver," Waynesburg, PA ",Overall poor leadership from top clear to bottom,"It’s a great company
The people leading it needs to learn professionalism
Treat ALL drivers the same
Only select few are treated with respect
Upper management is defiant
Lack of communication between everyone including upper management clear down to drivers",1.0,1,1,1,1,1
" November 3, 2019",Project Administrative Assistant," Seattle, WA ",Jacobs offers great benefit and competitive wages.,"I worked at Jacobs for 9 years before they didn't have a project for me to go to. The downfall was that I was never notified of my termination until I received a letter from my medical facility. Otherwise, I enjoyed working on the projects and conquering the challenges.",4.0,3,4,3,3,3
" November 3, 2019",Technical Engineer 1," El Paso, TX 79902 ",Amazing,"Jacobs was a very good company, with great management. Lots of communication so your never left wondering what you need to do. Training is very efficient.",5.0,4,4,5,5,5
" November 1, 2019",Administrative Assistant," La Porte, TX ",Good place to work,I will defenitly do it again. Great learning experience and i gained good knowledge about the construction field as well as the administrative roles.,5.0,5,5,5,4,5
" October 31, 2019",Budget Financial Analyst," Tampa, FL ",Professional and lax,Jacobs was one of the best organization I've worked for. Management were very professional and great working environment. I really enjoyed my short stent with Jacobs organization.,5.0,5,5,5,5,5
" October 31, 2019",Electrician Apprentice," Chocolate Bayou, TX ",My time at Jacobs,"Jacobs was a great experience, company to work for and with for the time i was there...the hourly wage was fair for my position..
I was able to advance my knowledge in my craft and utilize it toward the next job i took on",5.0,5,5,5,5,5
