date,employee_title,location,review_title,Review,rating_overall,rating_balance,rating_benefits,rating_job_security,rating_management,rating_culture
" July 13, 2019","Field Service Technician II,  TSA ILS Contract"," Charlotte, NC ",Great place to work!,"I left a terrible organization (Charlotte's LYNX Light Rail) and a month or two later I got onboard to a TEAM! Although the team is geographically separated we enjoy the ability to reach out to one another during difficult times in the field. The culture is relaxed and you are compensated well because of OT, mileage (.54/mile) and per diem. Generally speaking base pay comes in at market value for your area but the added benefits more than make up for it. Sign up immediately for the benefits program. Discounts are insane!",5.0,4,4,4,4,5
" July 13, 2019",Senior Systems Engineer," Arlington, VA ",Worst place to work for women engineers,"If you are smart or have advanced engineering degrees, don't work here. The only thing that works here is being in the clique. They discriminate against women engineers and promote the male engineers who are part of the clique. They have unethical business practices and commit contract fraud with the Federal government and does not care. They are the worst employer. Stay away or you will face the same treatment especially if you are a female engineer who is smart.",1.0,2,2,1,1,1
" July 12, 2019",Sr ISSE," Aberdeen Proving Ground, MD ",Outstanding company to work for,"Great place to work, loved my co-workers and my Management. If they had won the contract renewal, I would still be there.. If I had a problem, I would bring it up and my co-workers or management would work to resolve it..",5.0,4,5,4,5,5
" July 10, 2019",SS-AISR CONUS FSR Operations Manager,AISR CONUS FSR Operations Manager (Current Employee) ,High Paced Environment,"High Paced environment where you must be willing to adapt, daily at times. Management is visible and supportive. Overall professional growth and advancement is very possible and doable at Leidos.",5.0,3,4,3,4,4
" July 8, 2019",Tech Writer Snr. / Purchase & Materials Analyst," Austin, TX ",Loved,I may have lucked out. I worked on a contract for Leidos for the government. My team worked really well with one another and managment had a friendly repoir with their peers and employees. They allowed a flexible work schedule and they were always informative about the company's position in the world and the differences we were making.,4.0,4,3,4,4,4
" July 8, 2019",Network Systems Engineer," Gaithersburg, MD ",Highly relevant work,"The work day was very packed, and I was often there a little late.
I learned a lot about how Leidos does the Systems Engineering process
All of my colleagues were experts in their fields and I learned a lot from each of them.
Hardest part, work was very intensive
Best part, work was exciting and I thought I was making a difference.",5.0,4,5,3,5,4
" July 8, 2019",Senior Technical Trainer," Fort Carson, CO ",Good atmosphere to work in,Good people to work with a good atmosphere making a fun work environment. Good communication between the supervisor and everyone that I work with and with the customer.,4.0,5,4,4,5,5
" July 4, 2019",UNIFIED CAPABILITIES OPERATIONS NETWORK ENGINEER," Scott AFB, IL ",Great place to work,"Coworkers are great, work environment is great. Can be stressful at times, but that is everywhere you go. Mission comes first. Sometimes management is difficult to get alone for a meeting, best to email and set up a calendar invite rather than in person.",5.0,5,5,4,4,5
" July 3, 2019",Clerk I," Indianapolis, IN ",Dirty and smelly facility,"Management seems to disconnected from the teams. In this age they practice nepotism, if you are part of the clique you get rewarded. Ask managers a question they tell you to call HR. The air inside the building is dirty and several times employees have had to be evacuated due to fumes or chemicals and carbon monoxide from the tenants on either side. On one occasion an employee had to call the fire department because management would not call even thou people were getting sick with the fumes. Other occasions you have to work thru the fumes that permeate the building. The 2 small bathrooms do not seem to have ventilation and it feels like your are in an indoor latrine. Put in for time off for doctors appointments or other time off and they tell you all slots are full. Never mind the government shut down which caused many to lose all the accumulated time in order to get paid. Leídos seems to be clueless and it’s all about the client and I understand that but there are humans working there. It feels more like sweat shop than a place of work.",2.0,2,2,2,2,2
" October 17, 2019",Tech Lead / Systems Engineer, OCONUS ,Great company to work for,Leidos is a great company to work for. My supervisor always kept in contact with me and provided prompt feedback for evaluation reviews. The culture and workplace environment was always pleasant. My supervision recognizes the tech team's potential and rewards on merit earned within my team.,5.0,5,5,5,5,5
" July 2, 2019",Unified Capabilities Technician," Clearfield, UT ",Leidos is wonderful,I enjoy the business unit I worked in in Hawaii. Great people there. Working in the Pacific Network Operations Center was wonderful. Different from the other NOCs.,3.0,0,0,0,0,0
" July 1, 2019",Warehouse Clerk/Shipping & Receiving," Huntsville, AL ",Laid back work environemnt,Laid back environment. You are able to work with little or no supervision. Pay is decent and have the opportunity to travel and receive a classified clearance.,4.0,5,4,2,3,3
" June 27, 2019",Test and Quality Assurance," San Antonio, TX ",Nice place,"It doesn’t suck, but job security is questionable. Recently, I had to find out what their talent scouts could do for me, so this review could be worse.",3.0,4,4,2,3,3
" June 24, 2019",Field Representative," Oakland, CA ",Great company,"I enjoy the flexibility of working outdoors. The company was great, I did get a chance to work with great people and wish the position had last longer as I was going through a temp agency Aerotek, however I definitely would apply directly for Liedos again for an advantage and seek out additional opportunities, my suggestion is to do your research and find out what works best for you.",5.0,5,5,5,5,0
" June 24, 2019",Cyber Analysis Support Specialist," Fort Meade, MD ",Good place to work,"Good place to work. People are helpful, but beware of management who has their own agenda. Some people are only interested in numbers and getting kick-backs.",4.0,4,3,4,3,4
" June 21, 2019",Shipboard Installation Technician," Chesapeake, VA ",A decent company that’s still young with some issues,"Leidos is trying to compete with their old parent company, Lockheed. It’s a good company but they underpay - installers in Leidos make about 5 dollars less an hour than those in other companies.",4.0,4,4,4,4,4
" June 19, 2019",Logistics Management Analyst," Lorton, VA ",Productive,Leidos has a good working environment and it also depends on the program and area you work in. There is good opportunities within the company. The company has good support team as well.,3.0,3,3,3,3,3
" June 17, 2019",Implementation and Training Team Supervisor," Austin, TX ",Fast paced and friendly but lack of job security,"Wonderful management, quick paced environment. Met and coordinated with people all over the country. Learned a lot of applicable skill in traveling and meeting new people. Overall a good company. Contracting life can be stressful when contracts come up for renewal causing uncertain futures.",5.0,5,5,2,5,4
" June 12, 2019",Senior Systems Engineer," El Segundo, CA ",Terminal position because the contract was ending,"I was only there for 8 months, but the work environment was good, the people with whom I worked were great . The managers cared, but knew the story. The customer was great.",3.0,3,4,1,4,4
" June 12, 2019",Sr. Proposal Manager, Remote ,Fast paced environment working on Federal and Commercial Proposals,I've had a great experience working with Leidos. Our proposal management team was a reliable supportive team to work for. Our supervisor was always looking for ways to improve our work environment and encouraged training and learning new skills.,5.0,0,0,0,0,0
" June 5, 2019",Senior Instructor," Fort Huachuca, AZ ",Rewarding place to work.,"Good company to work for.
Solid Management
Fostered a culture of respect and professionalism
Seeing students learn a skill and transform into Intelligence Analysts was Rewarding",4.0,0,0,0,0,0
" June 4, 2019",Cybersecurity Analyst," San Diego, CA ",Productive and intereisng place to work.,Productive and interesting place to work. This where I began my journey in Cybersecurity. Working in the Security Operations Network opened my eyes to cybersecurity.,4.0,4,4,4,4,4
" June 1, 2019",Software Developer," Falls Church, VA ",No issues,Spent most of my time sub contracted under another company. The communication I had with management and IT were always great. They gave me authority to act as administrator on my laptop which was pretty great. I would work with them again.,4.0,4,3,4,3,4
" May 28, 2019","CBRNE Specialist, Team Lead"," Alexandria, VA ",Fulfilling role supporting a critical mission,"I have enjoyed working for Leidos, the company is very large which makes interacting with corporate difficult at times. The specific contract I support has been exceptionally rewarding.",5.0,4,4,4,4,5
" May 24, 2019",Senior Electrical Engineer," San Diego, CA ",great company to work for,Leidos is a great company to work for. It offers flexible work schedule and great team work. It does have great 401K compensation and carrier advancement,5.0,5,5,5,4,5
" May 22, 2019",Healthcare IT Consultant," Westfield, IN ",Was a great company to work for.,"Okay company to work for. Mature, project level leadership. Advancement and assignments are based on knowledge and job performance not on social friendships.",4.0,4,4,4,4,4
" May 21, 2019",Electronics Technician II," Chesapeake, VA ",A great example of mismanagement,"Managers were very flaky and hard to get in contact with. If you are an off-site employee, expect to wait to hear back. If you are an on-site employee expect to be scrutinized and watched by a Gestapo-like inner group. My first 4 years there I had 4 different managers. There was very little continuity and was told my pay would increase based off the US Governments payscale of the SCA.",2.0,4,2,2,1,1
" May 20, 2019",Business Process Analyst," Baltimore, MD ",Dead end negative place to work... people don’t care about you there.,"Negative environment & negative, Fake, uncaring people that complain too much... horrible!!!! Very unprofessional & extremely unorganized... They only care about you if you have been there for many years.... No job security... don’t waste your time!!",2.0,3,2,1,1,1
" May 20, 2019",Project Management Analyst," Tobyhanna, PA 18466 ",Leidos Is A Great Company,"Coming into a Fortune 500 company, there are certain expectations. Leidos does well at exceeding them. They have excellent opportunities to learn and be promoted. They take care of their employees as best they can and mangers (in my experience) are willing to let you do more to learn more which in turn allows for career growth.",4.0,5,4,4,4,5
" May 17, 2019",Senior Applications Analyst, Pennsylvania ,Co-workers were very helpful and management was good.,"I worked as a consultant for this company. During the time that I was there, I experienced some great employee conferences. This was during the time when consulting firms did not guarantee they would look for new positions after consulting job was completed.",5.0,3,5,2,1,5
" October 17, 2019",Tech Lead / Systems Engineer, OCONUS ,Great company to work for,Leidos is a great company to work for. My supervisor always kept in contact with me and provided prompt feedback for evaluation reviews. The culture and workplace environment was always pleasant. My supervision recognizes the tech team's potential and rewards on merit earned within my team.,5.0,5,5,5,5,5
" May 14, 2019",Cargo Operations Supervisor," Port Hueneme, CA ",lots of oppurtunities to see various materials received,great opportunity to see various types of materials received. Need to have SOP broken down to simplify processes. No physical certificates given for Forklift operators.,4.0,4,1,1,2,1
" May 14, 2019",Contractor  Administrative Support Assistant," Columbia, MD ","Contractor (Leidos), Administrative Support Assistant","As I worked diligently at Leidos, the employees of the prime contract, ABSC were privileged with less responsibilities. I felt as if I was not given the assistance I asked for.",3.0,3,3,3,3,3
" May 14, 2019",Java Programmer," Bethesda, MD ",Good place to work,Good place to work.follow best practices and produce quality code. Checking out new technologies. Company handled a medical problem I had well. Good people.,5.0,5,4,4,4,5
" May 13, 2019",Industrial Security Specialist/Team Lead," Springfield, VA ",Great working environment,I enjoyed my 7 years at Leidos. Management and leadership responded to concerns effectively and in a timely manner. Worklife balance was a priority within the company.,4.0,4,4,4,4,4
" May 7, 2019",Staff Operations Officer (Intelligence Analyst)," McLean, VA ",Customer focused but not necessarily employee friendly,Does not seem to support their employees. More focused on customers happiness which can be both good and bad. They are not consistent with information sharing when it comes to their employees and keeping them updated.,3.0,2,2,3,2,2
" April 29, 2019",Systems Engineer," Bethesda, MD ",Overall Impression,"The company values people who can commit themselves to projects requiring several complex solutions and brilliant minds to implement them. The company maintains a firm stance on ethics, employee advancement and dedicated service to clients. Employees will often find a number of useful resources provided by several of their internal colleagues in the spirit of consistency and camaraderie.",4.0,4,4,4,4,4
" April 27, 2019",Program Mgr," Edgewood, MD ",WOrk life balance,"To me it is terrible, you never get to take paid vacation without having to work or to be called way too much by your manager while you are away. I have had to cancel many vacation days as a result and once you reach 400 hours you accrue no more so in essence you are giving away your earned vacation time. A horrible environment",4.0,2,3,3,4,3
" April 24, 2019",Maritime PIR Analyst, Wright,"Reasonable wages, but don't expect loyalty.","Leidos acts as a middle-man, brokering labor between the government and individuals. Individuals are Leidos employees, not sub-contractors. As long as the contract is being fulfilled to the the customer's satisfaction, all is good. Once the contract is done, so are you.",4.0,3,4,2,4,5
" April 22, 2019",QA/ Project Mgr," Huntsville, AL ","Great job ensuring diversity, horrible inward mobility","Company works to create a diverse work force. Good balance with work life and home life. Flexible hours to accommodate this.

Does not promote from within. Hired several outside people for positions that many of us are qualified for. So you better be happy with the position and salary you start at.",4.0,4,1,1,3,3
" April 17, 2019",Field Technical Engineer," Ft. Hood, TX ","Outstanding place to work,","Leidos offers many opportunities to get involved with being part of the company besides simply working for them. They are actively seeking ways to improve the relationship with each of their employees. The transparency with regards to innovation, upcoming events, the status of the company, change in leadership is great! I highly recommend working for Leidos!!",5.0,5,5,5,5,5
" April 16, 2019",Sharepoint Architect," Washington, DC ",It all depends on the TYPE of mgr you have,"Working at Leidos, like any large company, are bound to have ""people"" issues. Since I've been here, I've seem many ppl leave DHMSM program every month. Morale is low, I kept hearing. I say ""hello"" to the program mgr. He frowns at me in response-nice! My mgr micromanages me to a point where I have no autonomy, not trusted to make any decisions, criticized for anything I say & do and don't even do what I was originally hired to do a year ago. I asked my mgr for a letter of recommendation to satisfy my grad college app. He coudln't be bothered. This is Leidos? Really? Your experience in any company will largely depend on the type of manager you will have, who may be great, so-so or just terrible.",2.0,3,4,1,1,1
" April 16, 2019",HIM Analyst," New York, NY ",Ability to work remote,"Only needed to go to NY for training, then able to work remotely from home. Hours were during normal business hours. Always online for questions and help if needed.",3.0,4,4,3,2,3
" March 29, 2019",Electronics Maintenance Lead," Atlanta, GA ",Review,Leidos is all about making sure their clients are pleased to the fullest. If that means treating the employers bad; then that is what the company will do.,3.0,2,2,2,2,2
" March 28, 2019",System Administrator V," San Antonio, TX ",Branched off SAIC,"Leidos branched off of SAIC. The organization is experienced and structured. The management were amazing, and I loved working there. I did see where they could have promoted from within and did not. Also, there were many years worked without a raise. Otherwise, I gained very valuable skills working for them. I would work for them again in the future.",5.0,5,3,3,5,5
" March 27, 2019",INTELLIGENCE PLANS ANALYST," Tampa, FL ",Great company,"I work at an offsite, so I really don't have much interaction with the company culture outside of site visits on occasion from the VPs. Yearly merit raises seem to be very restrictive.",4.0,5,3,4,4,4
" March 25, 2019",IT Support (CHCS/AHLTA)," Bremerton, WA ",It's Work..,"Barely spoke with my Manager as they were in another city. Which can be a good or a bad thing was I was free to make my own decisions but generally lacked feedback beyond ""Consider no news good news""",4.0,4,3,2,4,4
" March 19, 2019",Technical Lead," Baltimore, MD ",good place to work except there is no WFH,Depending on the project you work you have flexible hours but they are going backward in terms of helping the workforce to work remotely. It is a big NO unless there is Snow storm.,3.0,4,3,3,3,3
" March 18, 2019",Lead Solution Architect/Data Architect," Westfield, IN ",Great Work Culture and Very Talented Co-Workers,Visionary and Customer Focused. Dedicated to the needs of clients and the integrity of the mission statement. Clients frequently request additional work and provide great support.,5.0,5,5,5,0,5
" March 17, 2019",Sr. Subcontracts Administrator," Chantilly, VA ",Good Enviornment,"Good Environment, Good Culture, Big teams,Many different systems,Large IDIQs with differnet agencies with fifferent contract types. Recompetes are in progress.",4.0,4,4,4,4,4
" March 16, 2019",Software Tester," Northern Virginia Regional Park, VA ",Good,"Good place to work and learn. I have learned a lot while working at this company. I have increased by knowledge in LINUX, Bash Scripts, SQL queries, and examining logs and database to trouble shoot errors found while testing JAVA based software",4.0,3,3,3,3,3
" October 17, 2019",Tech Lead / Systems Engineer, OCONUS ,Great company to work for,Leidos is a great company to work for. My supervisor always kept in contact with me and provided prompt feedback for evaluation reviews. The culture and workplace environment was always pleasant. My supervision recognizes the tech team's potential and rewards on merit earned within my team.,5.0,5,5,5,5,5
" March 13, 2019",Team Lead/ Administration Rep," Arlington, VA ",Benefits,Are great. Some of the management is not so great. they offer a lot of incentives for their employees also. I enjoy working for the company and hope to pursue other opportunities.,4.0,4,4,4,1,3
" March 12, 2019",GEOSPATIAL ANALYST / SENSOR OPERATOR," Alexandria, VA ","Good overall, some bad programs","Leidos overall seems to be a great company to work for. However, some of the programs within Leidos are lacking in leadership continuity and despite having been around for years, feel as if they were formed just yesterday.",4.0,3,3,4,2,3
" March 11, 2019",Solutions Architect, Virginia ,Very Frustrating,The workplace culture is very mundane. The morale is very low and very few people are appreciated for going over and beyond their roles and responsibilities.,2.0,1,2,2,1,1
" March 6, 2019",Contract Implementation Consultant-United States,United States (Current Employee) ,Great,Love the people. very nice managers of alll backgrounds. th epay was fantastic. no benefits. would love to work fully remote but they have no offerings.,5.0,5,5,5,5,5
" March 6, 2019",Test Manager," Fort Meade, MD ",Excellent Company,"Leidos is a great place to work with and excellent place to enhance your skill set, work with others in a challenging workplace culture. Excellent Company!",5.0,4,4,5,5,5
" March 3, 2019",Education Training Learning Manager / Consultant," Baltimore, MD ",Fast-paced company,Fast-paced company. Big corporate atmosphere. A lot of structure and control from management to provide continuity amongst processes. Strong leadership.,4.0,4,4,3,3,3
" March 2, 2019",Principal Software/Systems Engineer -Lead,Lead (Current Employee) ,Services only company - government contractor,The company is very driven by the government contracts that it has and the government customers that manage those contracts. The benefits and salaries are limited to make the company more competitive in the government contracting arena.,2.0,2,2,2,2,2
" February 28, 2019",Deputy Program Manager," Abingdon, MD ",Typical,"Mostly contract wok, when contract ends people tend to get stressed. The company tends to operate like hundreds of small companies under one umbrella.",3.0,4,4,3,3,3
" February 28, 2019",Help Desk Analyst Tier I Support," San Antonio, TX ",Productive and fast paced learning experience,Overall a well rounded experience with the company who is willing to teach their new employees new experiences as well as having a comfortable work environment,4.0,4,4,3,4,3
" February 27, 2019",Software Engineering Internship," Columbia, MD ",diverse and fun place to work at,Leidos is a fun and diverse place to work at. All the stuff are friendly and will go extra mile to help you succeed at work place and in life in general.,5.0,5,5,5,5,5
" February 27, 2019",Software Engineer," Gaithersburg, MD ",inexperienced teams with absentee seniors,"Management was really nice, but overall unresponsive to concerns. The two teams I worked on were very independent and small, mostly staffed with new college hires. Overall, there was too little seniority and experience within the development teams and seniors were unreachable.",2.0,2,1,2,4,3
" February 26, 2019",Consultant," Chicago, IL ",Leidos was a great place to work.,"I work 4 days a week 10 hour days. I was a consultant for the company. They had great benefits.
The hardest part of the job was traveling and leaving my family behind.",4.0,4,4,3,3,3
" February 25, 2019",Supply Technician/ Government contractor," Huntsville, AL ",Logistic Specialist,"Ship and receive mission important equipment.
Maintain an 100% inventory
Forklift
Microsoft Word, Excel, Outlook
Customer Service
Attend weekly team meetings to provide status and receive information.",5.0,5,5,5,5,5
" February 24, 2019",Administrative Assistant," Washington, DC ",Know what you're getting into,"I work for Leidos as a contractor. My first contracting job. Not happy with it. No job security. Contractors are treated like step-kids. Leidos' interest is their client - the government. Government pays top dollar for contractor services (they're interested in contractor skills, not giving them health benefits) Leidos gives employees a fraction of what they're paid. Contractor gets played on both ends - by the government and Leidos. Better to have a job that pays good money and cares enough about employees to also provide health benefits. Leidos provides benefits but robs you on salary.",2.0,2,2,1,3,3
" February 22, 2019",Senior Project Manager / Senior Geologist," Picatinny Arsenal, NJ ",Not the same after going public,Culture has changed. Mostly driven by satisfying stockholders and not employees. Highly educated staff. Interesting projects. Benefits not competitive,5.0,5,3,2,3,3
" February 21, 2019",BUILDMASTER & SOFTWARE DEVELOPER," Falls Church, VA ",It was ok,"- The hardest part of the job was working with management.
- Management in my area was very critical, provided very little support and did not want to be included as part of the team so there was no one to share information or brainstorm with. I always felt as if I was walking on eggshells every day. I was not the only one that felt this way.
-The part I of the position I enjoyed the most was coding. I was able to get into my work and block the rest of the world out.",3.0,3,3,1,1,2
" February 18, 2019",Executive Assistant," Bethesda, MD ",Productive,"A fast paced work environment. Team oriented. Provides Executive Support to senior level Directors/Deputies, including managing the calendar, ensured appropriate briefing materials were provided, and coordinated logistics to make sure that they were able to conduct their responsibilities promptly and efficiently.",4.0,4,4,4,3,4
" February 15, 2019",Nurse Practitioner," Bethesda, MD ","Poor management, employees left hanging","No one to turn to when problems come up. HR says all the right words, but does nothing. Basics of management not performed, allowing problems to fester. No follow up, employee must initiate all conversations. Attitude of mgmt is do whatever, put up with whatever, just don't rock the boat. Overt discrimination tolerated. Verbal abuse of Leidos employees by government employees ignored. Hostility if you request earned time off, HR does nothing to address.",2.0,2,4,1,1,1
" February 13, 2019",JR. PROGRAMMER / ANALYST," San Diego, CA ",Great place to work,"Staff and management were great! They were constantly involved with our well-being and ensured the employees were treated properly, including any concerns that we may had.",5.0,5,5,5,5,5
" February 8, 2019",Epic Consultant," Westfield, IN ",productive and fun,"Very effective relationships with widely diverse groups, including individuals at all levels both within and outside the organization and gain their cooperation.",4.0,3,3,4,3,3
" October 17, 2019",Tech Lead / Systems Engineer, OCONUS ,Great company to work for,Leidos is a great company to work for. My supervisor always kept in contact with me and provided prompt feedback for evaluation reviews. The culture and workplace environment was always pleasant. My supervision recognizes the tech team's potential and rewards on merit earned within my team.,5.0,5,5,5,5,5
" February 7, 2019",ALL SOURCE TARGETING ANALYST," Reston, VA ",Good place to work,Leidos is a great place to work. It was my first contractor job after my military service. I felt that my salary and job opportunity was on level with the skill set i came to the company with.,4.0,5,5,4,3,4
" February 6, 2019",Sr. Program manager," beavercreek, ohio ",See below,"Extremely focused work requirement clearly defined for each program. As a manager, we are all give autonomous power to bring the program forward to a successful conclusion. Management is very helpful in supporting the team in order to effectively conclude each program within budget, in time and profitable.",5.0,5,5,5,5,5
" February 5, 2019",Executive Assistant to the GC / Office Manager," Reston, VA ",Great place to work surrounded by committed professionals,"My typical work day is usually pretty busy supporting two senior executives, their direct reports and team members. Daily tasks include report and document preparation (using MS Suite applications), calendar and travel management, expense reporting, answering and directing calls, and several other common administrative tasks. Additionally, I provide management support to include ensuring supplies are stocked and ordered, arranging maintenance, and overseeing logistical requirements. I have progressed in this company from a junior level receptionist/administrative position to the most senior administrative billet supporting the CEO. The most enjoyable part of my job is interacting with the amazing team of professionals I am so fortunate to work with.",4.0,4,4,4,4,4
" February 3, 2019",Consultant (Contract), United States ,Working as a consultant has been a very good experience,"I work as an independent consultant.
I work 12 hours a day, 7 days a week on a project and it varies from project to project.
I travel all over the states to provide support for hospitals and clinics with new software.",4.0,4,4,2,3,3
" February 1, 2019",Junior Machine Learning Engineer," Milford Mill, MD ",A good start,"I really enjoyed my time at Leidos, which is so far around two years. It was a good start, I'm looking for a different position now as a means of diversifying my work experience.",4.0,4,4,4,4,4
" January 31, 2019",MECHANICAL ENGINEER INTERN," Vista, CA ",Great Learning Environment!,Interned here for the Summer and it was great. All the senior engineers took time to help me with all my questions. I was given the opportunity to learn about the manufacturing process and given the freedom to create my own designs.,5.0,5,5,5,5,5
" January 30, 2019",Electronic Signals Intelligence Analyst," Reston, VA 20190 ",Great company/ bad management,Enjoyed working there at first. My first manager was great! Current management sucks and higher management is worse. Hardest part of job is working with holier than thou co-workers,3.0,3,4,4,2,3
" January 27, 2019",Operations Center Manager," Fort Belvoir, VA ",Good Opportunities,"Good Opportunities
Job Work/Life Balance
Compensation/Benefits
Job Security/Advancement
Management
Job Culture

Integrity is having the courage to make tough ethical decisions, taking pride in our work, being transparent with our team, and being respectful of everyone.
Innovation is not limited to our engineers and scientists. We must all act as catalysts. Be tenacious and curious to help us excel, and be a part of a learning organization.
Agility is our ability to think and act small while using the size and strength of our balance sheet to our advantage. It is about being flexible, creative, and resilient.
Collaboration is being inclusive, team-oriented, and proactively engaging—building relationships and staying connected with each other.
Commitment to our customers and our team means we are accountable, take ownership, model servant leadership, and operate with a sense of urgency.",5.0,5,5,5,5,5
" January 26, 2019",Accounting," Tucson, AZ ",Family Environment in Corporate World,Leidos was once an employee owned company and the culture has remained the same after now being publicly traded. Employees at all levels care for one another like family Management is genuinely wanting employees to grow and get the most out of their Leidos experience.,5.0,4,5,4,5,5
" January 25, 2019",Program Financial Controller," Ridgecrest, CA ",Leidos Review,There is a lot of daily work and requirements at Leidos that makes the day interesting and go by quickly. I enjoy the work I do here and the people are amazing.,4.0,4,4,4,5,4
" January 24, 2019",Technical Site Lead," Scott AFB, IL ",Hard Working employees,The most enjoyable part of the job is the people that I work with. Management tries to help their employees be successful in the daily grind. The hardest part of the job can sometimes be working with people that don't care about their jobs or the willingness to help others.,4.0,4,2,3,4,4
" January 23, 2019",IT Technician," Norfolk, VA 23551 ",Nice place to work,Nice place to work - you have to be a good fit - good work environment - people are friendly and willing to help - supervisors are understanding and helpful,4.0,4,4,4,4,4
" January 22, 2019",Capture manager," Reston, VA ","Leidos is about Business, not people","Leidos is exceptional at business execution, winning work, etc. However, they work people too hard. There are too few personnel and too much work to go around.
They focus too little on peoples needs, satisfaction, and time.",3.0,1,4,2,3,3
" January 21, 2019",Senior Cyber Security Engineer," Reston, VA ",Great Company,I enjoy working at Leidos. The benefits are good and the opportunity for personal growth is excellent. Leidos has a great culture which allows each employee to pursue their goals.,5.0,5,5,5,5,5
" January 21, 2019",Linux Systems Administrator," Baltimore, MD ",Good,Good Place to work . Great work life balance. Everyone is supportive of each other. Pay level is one of the highest in the industry. I love this job. .,4.0,4,4,4,3,2
" January 19, 2019",Administrative Executive," Fort Bliss, TX ",Very good company to work for,"Leidos as a company was great to work for. My only complaint is the work environment I was placed in. My colleagues were very disrespectful, condescending, and demoralizing.",4.0,2,4,2,2,2
" January 17, 2019",Senior Staff Officer," Springfield, VA ",Productive and fun work place,busy busy busy!!! The most enjoyable part of the job is that I knew that what I was doing on a daily basis was actually impacting and making a difference in the process of the mission.,4.0,4,4,3,3,3
" January 17, 2019",Exchange Systems Administrator," Little Rock, AR ",Contract position,"This was a contract position. Leidos had the Entergy Co. account. Then a Bid was brought by HCL, and Leidos lost the contract. I then had to re-apply for my position.",4.0,4,4,4,4,4
" January 16, 2019",Expeditionary Readiness Manager," Landover, MD ",Former employee,Leidos has great Program Managers that genuinely care about employees. Leidos provides a generous leave and benefits package. Leidos provide free skills training.,5.0,5,5,5,5,5
" January 11, 2019",FAA Contractor," College Park, GA ",Well organized and fast paced environment,Very exciting career with contracting thru Leidos to the FAA. Given the chance to advance and meet my personal and performance goals. Opportunities abound.,5.0,5,5,5,5,5
" October 17, 2019",Tech Lead / Systems Engineer, OCONUS ,Great company to work for,Leidos is a great company to work for. My supervisor always kept in contact with me and provided prompt feedback for evaluation reviews. The culture and workplace environment was always pleasant. My supervision recognizes the tech team's potential and rewards on merit earned within my team.,5.0,5,5,5,5,5
" January 8, 2019",Systems Integration Analyst Staff," King of Prussia, PA ",positive,"generally a positive experience. was not employed long enough to give a thoughtful review.
management was supportive.
leaders communicated effectively.",4.0,4,4,4,4,4
" January 7, 2019",Senior Technical Trainer," Washington, DC ",Great company but a little heavy,"Leidos is a great company and has a great culture for work in the NISC area. Unfortunately, for a software company, they have some archaic laptops and methods. In most projects, the Agile methodology is attempted, but it's not as agile as most Agile teams.",5.0,5,4,4,4,5
" January 3, 2019",SYSTEMS ENGINEER," Fort Worth, TX ",Great Place to Work,Leidos is a great place to work and provides an excellent culture to thrive both professionally and personally. Company is very conscious of a work life balance.,4.0,4,4,4,4,4
" January 1, 2019",Software Engineer Intern," Columbia, MD ",A solid contracting company,"Leidos mostly does US defense tech and medical tech contracting. As a software dev intern, I worked on minor internal projects with other interns and mentors. The environment is your fairly standard office setup with cubicles and issued bulky Windows 7 laptops. One of the teams I worked with adopted a form of Agile, and the other just did weekly meetings and more free-form planning. Management is your standard hierarchical tree-structure, and in my experience superiors were very receptive to concerns and available for chats. Leidos' most lucrative contracts require personnel to have security clearance, so you will most likely be urged to acquire one, which involves background checks, interviews, polygraphs, etc.",3.0,3,4,5,3,3
" December 30, 2018",Elasticsearch/Oracle DBA and Application Developer," Columbia, MD ",This is a great company to work for,"This company applies what I call a whole person concept where your work, your advancements and the balance of your work with your life is important.The company culture reflects this ideal by examples like individuals donating their leave to others in need and by the events that the company organizes to make working for LEIDOS not just about work.",5.0,5,5,4,5,5
" December 29, 2018",Senior Managing Consultant," Indianapolis, IN ",Great company to work for,Have the tools needed for job and management is supportive. Consultants have flexibility and autonomy in meeting client needs. Benefits are generally good compared to other companies.,4.0,3,5,3,4,4
" December 27, 2018",DCGS-A Trainer / Sr. Intelligence Analyst,A Trainer / Sr. Intelligence Analyst (Former Employee) ,Good place to work,"This is a good company. They are relatively new still, but have a lot to offer. Unfortunately, I was furloughed after working for them for a year and did not get to see the company work out some of the issues it was facing soon after the split from SAIC.",4.0,0,0,0,0,0
" December 26, 2018",Signal Processing Intern," San Diego, CA ",Great Place to Intern.,I loved interning here. I got challenging assignments that helped grow my skills and plenty of support to do so. I learned more here than any other job I've had.,5.0,5,4,3,4,4
" December 21, 2018",Field Technician," Chesapeake, VA ",Productive and,This job gave me the skills to obtain certain certifications where I am able to further my career in the tech field. I have obtained great knowledge of high technology machines and information that I feel extremely confident in any other field technician I obtain.,5.0,5,5,5,5,5
" December 20, 2018",Software Test Analyst," Hampton, VA ",Management and workplace,"Didn't really meet upper management with the exception of the Program Manager

Workplace environment was fair but acceptable.
Would be honored to work there again",4.0,3,4,3,3,3
" December 19, 2018","Executive Assistant, Health Division"," Vienna, VA ",Lots of changes,Constant changes as new organization is being formed. Friendly staff and creative ideas in work balance programs. Fast paced and very busy culture. They care about their staff.,4.0,5,4,3,3,4
